city_dep,country_dep,city_dest,country_dest,iata_dest,iata_dep,price,date,url,dest_country_code
Lyon,France,Barcelona,Spain,BCN,LYS,133,10 APR - 14 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,134,21 MAR - 29 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,134,13 APR - 14 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,136,15 MAR - 19 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,137,9 APR - 14 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,138,17 APR - 20 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,140,10 MAR - 17 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,140,12 MAR - 15 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,142,18 MAR - 22 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,143,11 APR - 14 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,144,20 MAR - 10 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,145,16 APR - 20 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,147,22 MAR - 25 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,151,5 MAR - 10 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,152,13 MAR - 27 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,152,21 MAR - 23 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,156,16 APR - 19 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,158,19 MAR - 21 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,158,12 APR - 14 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,162,5 MAR - 8 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,162,3 APR - 8 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,164,1 MAR - 6 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,166,24 MAR - 2 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,166,11 MAR - 29 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,166,29 MAR - 2 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,171,19 MAR - 22 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,174,15 MAR - 23 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,178,8 APR - 11 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,183,13 MAR - 15 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,188,20 MAR - 23 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,190,26 MAR - 7 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,190,3 APR - 7 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,195,19 MAR - 23 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,195,7 APR - 11 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,196,10 APR - 12 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,197,9 APR - 12 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,198,28 MAR - 29 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,198,5 APR - 10 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,201,22 MAR - 23 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,207,1 MAR - 28 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,209,3 APR - 5 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,210,8 APR - 12 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,211,5 APR - 9 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,212,2 APR - 10 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,220,27 MAR - 11 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,222,4 APR - 11 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,225,5 APR - 5 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,226,1 APR - 5 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,230,26 MAR - 29 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,233,6 APR - 12 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,248,3 APR - 6 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,250,4 APR - 6 APR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,257,27 MAR - 29 MAR,,ES
Lyon,France,Barcelona,Spain,BCN,LYS,296,2 APR - 6 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,132,16 APR - 19 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,143,9 APR - 23 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,146,4 MAR - 7 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,150,23 MAR - 27 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,169,3 MAR - 5 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,174,20 MAR - 1 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,174,23 MAR - 25 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,175,29 MAR - 5 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,176,13 MAR - 16 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,178,6 MAR - 8 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,180,12 MAR - 16 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,180,12 MAR - 15 MAR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,185,10 APR - 19 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,207,16 APR - 18 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,215,4 APR - 17 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,236,30 MAR - 1 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,239,3 APR - 9 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,239,3 APR - 10 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,272,2 APR - 10 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,274,28 MAR - 4 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,277,3 APR - 6 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,288,2 APR - 11 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,304,31 MAR - 6 APR,,ES
Milan,Italy,Malaga,Spain,AGP,MIL,448,1 MAR - 1 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,114,10 MAR - 17 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,128,4 MAR - 6 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,130,17 MAR - 18 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,137,22 MAR - 25 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,147,14 APR - 21 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,156,16 MAR - 5 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,163,2 MAR - 6 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,164,17 APR - 26 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,164,20 MAR - 24 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,164,4 MAR - 9 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,164,5 MAR - 9 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,169,12 MAR - 15 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,169,13 MAR - 15 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,169,19 APR - 20 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,169,20 MAR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,171,16 MAR - 20 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,172,13 MAR - 16 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,176,19 MAR - 8 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,178,25 MAR - 29 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,185,6 MAR - 10 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,185,12 MAR - 20 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,186,3 MAR - 7 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,186,16 MAR - 25 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,187,19 MAR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,188,19 MAR - 28 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,189,17 APR - 20 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,192,22 APR - 26 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,193,17 APR - 19 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,194,13 MAR - 21 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,194,21 MAR - 23 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,196,11 MAR - 15 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,196,12 MAR - 16 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,196,17 MAR - 21 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,198,17 MAR - 20 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,199,18 APR - 19 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,199,16 MAR - 21 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,200,21 MAR - 22 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,201,22 MAR - 4 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,201,19 MAR - 22 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,202,4 MAR - 8 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,202,17 APR - 25 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,203,16 APR - 25 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,204,17 MAR - 23 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,205,5 MAR - 15 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,206,20 MAR - 6 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,207,5 MAR - 8 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,207,30 MAR - 4 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,207,24 MAR - 6 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,209,23 MAR - 4 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,211,19 MAR - 24 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,216,20 MAR - 23 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,222,19 MAR - 23 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,225,19 MAR - 6 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,226,3 APR - 6 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,226,3 MAR - 6 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,231,29 MAR - 4 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,241,26 MAR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,243,26 MAR - 29 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,244,20 MAR - 22 MAR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,252,18 APR - 18 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,255,30 MAR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,264,3 APR - 5 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,266,30 MAR - 9 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,270,3 APR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,278,1 APR - 5 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,293,2 APR - 7 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,324,5 APR - 12 APR,,ES
Milan,Italy,Madrid,Spain,MAD,MIL,339,2 APR - 6 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,114,10 MAR - 17 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,128,4 MAR - 6 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,130,17 MAR - 18 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,137,22 MAR - 25 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,147,14 APR - 21 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,156,16 MAR - 5 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,163,2 MAR - 6 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,164,17 APR - 26 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,164,20 MAR - 24 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,164,4 MAR - 9 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,164,5 MAR - 9 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,169,12 MAR - 15 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,169,13 MAR - 15 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,169,19 APR - 20 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,169,20 MAR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,171,16 MAR - 20 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,172,13 MAR - 16 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,176,19 MAR - 8 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,178,25 MAR - 29 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,185,6 MAR - 10 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,185,12 MAR - 20 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,186,3 MAR - 7 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,186,16 MAR - 25 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,187,19 MAR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,188,19 MAR - 28 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,189,17 APR - 20 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,192,22 APR - 26 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,193,17 APR - 19 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,194,13 MAR - 21 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,194,21 MAR - 23 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,196,11 MAR - 15 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,196,12 MAR - 16 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,196,17 MAR - 21 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,198,17 MAR - 20 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,199,18 APR - 19 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,199,16 MAR - 21 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,200,21 MAR - 22 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,201,22 MAR - 4 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,201,19 MAR - 22 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,202,4 MAR - 8 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,202,17 APR - 25 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,203,16 APR - 25 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,204,17 MAR - 23 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,205,5 MAR - 15 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,206,20 MAR - 6 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,207,5 MAR - 8 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,207,30 MAR - 4 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,207,24 MAR - 6 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,209,23 MAR - 4 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,211,19 MAR - 24 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,216,20 MAR - 23 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,222,19 MAR - 23 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,225,19 MAR - 6 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,226,3 APR - 6 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,226,3 MAR - 6 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,231,29 MAR - 4 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,241,26 MAR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,243,26 MAR - 29 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,244,20 MAR - 22 MAR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,252,18 APR - 18 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,255,30 MAR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,264,3 APR - 5 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,266,30 MAR - 9 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,270,3 APR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,278,1 APR - 5 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,293,2 APR - 7 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,324,5 APR - 12 APR,,ES
Lyon,France,Madrid,Spain,MAD,LYS,339,2 APR - 6 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,74,7 MAR - 8 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,75,14 MAR - 18 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,76,14 MAR - 21 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,79,3 MAR - 7 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,79,21 MAR - 26 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,81,4 MAR - 7 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,83,5 MAR - 7 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,85,18 MAR - 31 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,88,7 MAR - 11 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,90,6 MAR - 9 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,90,17 APR - 21 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,93,9 MAR - 18 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,94,9 MAR - 11 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,101,16 MAR - 21 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,103,12 MAR - 16 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,104,12 APR - 23 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,105,20 MAR - 30 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,107,10 MAR - 13 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,107,18 MAR - 21 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,107,11 APR - 18 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,109,11 MAR - 15 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,111,16 APR - 21 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,112,14 APR - 23 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,114,11 APR - 15 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,115,21 MAR - 24 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,116,9 APR - 15 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,118,12 APR - 15 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,118,5 MAR - 9 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,119,16 MAR - 19 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,119,18 APR - 22 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,123,12 MAR - 27 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,125,30 MAR - 5 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,125,13 MAR - 16 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,126,15 APR - 19 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,128,20 MAR - 9 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,128,17 MAR - 20 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,129,18 MAR - 20 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,129,12 MAR - 22 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,129,1 MAR - 14 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,132,6 MAR - 11 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,133,10 APR - 14 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,134,21 MAR - 29 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,134,13 APR - 14 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,136,15 MAR - 19 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,137,9 APR - 14 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,138,17 APR - 20 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,140,10 MAR - 17 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,140,12 MAR - 15 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,142,18 MAR - 22 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,143,11 APR - 14 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,144,20 MAR - 10 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,145,16 APR - 20 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,147,22 MAR - 25 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,151,5 MAR - 10 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,152,13 MAR - 27 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,152,21 MAR - 23 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,156,16 APR - 19 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,158,19 MAR - 21 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,158,12 APR - 14 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,162,5 MAR - 8 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,162,3 APR - 8 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,164,1 MAR - 6 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,166,24 MAR - 2 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,166,11 MAR - 29 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,166,29 MAR - 2 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,171,19 MAR - 22 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,174,15 MAR - 23 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,178,8 APR - 11 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,183,13 MAR - 15 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,188,20 MAR - 23 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,190,26 MAR - 7 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,190,3 APR - 7 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,195,19 MAR - 23 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,195,7 APR - 11 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,196,10 APR - 12 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,197,9 APR - 12 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,198,28 MAR - 29 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,198,5 APR - 10 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,201,22 MAR - 23 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,207,1 MAR - 28 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,209,3 APR - 5 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,210,8 APR - 12 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,211,5 APR - 9 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,212,2 APR - 10 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,220,27 MAR - 11 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,222,4 APR - 11 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,225,5 APR - 5 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,226,1 APR - 5 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,230,26 MAR - 29 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,233,6 APR - 12 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,248,3 APR - 6 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,250,4 APR - 6 APR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,257,27 MAR - 29 MAR,,ES
Stockholm,Sweden,Barcelona,Spain,BCN,STO,296,2 APR - 6 APR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,74,7 MAR - 8 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,75,14 MAR - 18 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,76,14 MAR - 21 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,79,3 MAR - 7 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,79,21 MAR - 26 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,81,4 MAR - 7 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,83,5 MAR - 7 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,85,18 MAR - 31 MAR,,ES
Zurich,Switzerland,Barcelona,Spain,BCN,ZRH,88,7 MAR - 11 MAR,,ES
